text,x,y,width,height,score,page,chinese_text,english_text,is_word,is_chinese,is_english,english_length,chinese_length,is_chinese_sentence,is_english_sentence,word,word_group
形無派色彩的，中立的,5263.0,4652.0,2114,192,0.8359440041205037,47,形無派色彩的中立的,，,False,True,False,10.0,9.0,False,False,形無派色彩的，中立的,16
nonpartisan[nan partozn],1926.0,4258.0,2526,236,0.9632844260937544,47,,nonpartisan[nan partozn],True,False,True,24.0,0.0,False,False,nonpartisan,17
形無派色彩的，中立的,5263.0,4652.0,2114,192,0.8359440041205037,47,形無派色彩的中立的,，,False,True,False,10.0,9.0,False,False,形無派色彩的，中立的,17
non / parti / (s)an,2497.5,4792.5,1543,225,0.9540642902938998,47,,non / parti / (s)an,False,False,True,19.0,0.0,False,False,non / parti / (s)an,17
partisan形有派色彩的,5302.5,4938.5,2217,225,0.9221464819772764,47,形有派色彩的,partisan,False,True,True,14.0,6.0,False,False,partisan形有派色彩的,17
not/party/形容字尾,2737.0,5056.5,1794,191,0.962698317371691,47,形容字尾,not/party/,False,True,True,14.0,4.0,False,False,not/party/形容字尾,17
名派支持者,5691.0,5214.5,1120,191,0.8850492850186359,47,名派支持者,,False,True,False,5.0,5.0,False,False,名派支持者,17
The government has organized a nonpartisan committee to study the,4057.5,5630.5,5943,191,0.8690738682540485,47,,The government has organized a nonpartisan committee to study the,False,False,True,65.0,0.0,False,True,The government has organized a nonpartisan committee to study the,17
issue objectively.,1834.5,5917.5,1543,225,0.8422175215771228,47,,issue objectively.,False,False,True,18.0,0.0,False,False,issue objectively.,17
政府成立一個中立的委員會，以客觀研究此題。,2920.0,6193.5,3668,191,0.9566246065291104,47,政府成立一個中立的委員會以客觀研究此題,，。,False,True,False,21.0,19.0,True,False,政府成立一個中立的委員會，以客觀研究此題。,17
"nonprofit [,nan prafit]",1708.5,6688.0,2091,236,0.926815068284556,47,,"nonprofit [,nan prafit]",True,False,True,23.0,0.0,False,False,nonprofit,17
"nonprofit [,nan prafit]",1708.5,6688.0,2091,236,0.926815068284556,47,,"nonprofit [,nan prafit]",True,False,True,23.0,0.0,False,False,nonprofit,18
 non / pro / fict,2514.25,7081.75,1351,262,0.981099348227504,47,, non / pro / fict,False,False,True,17.0,0.0,False,False, non / pro / fict,18
形非營利的,4691.5,7087.5,995,203,0.9430998777640304,47,形非營利的,,False,True,False,5.0,5.0,False,False,形非營利的,18
not / for / do,2514.5,7340.5,1051,191,0.8203532281502418,47,,not / for / do,False,False,True,14.0,0.0,False,False,not / for / do,18
行profit名利潤動獲利,5171.5,7374.5,1931,191,0.9047217416747284,47,行名利潤動獲利,profit,False,True,True,13.0,7.0,False,False,行profit名利潤動獲利,18
"The CFCT is a nonprofit, nongovernmental organization.",3566.0,7779.5,4960,191,0.9797283426794986,47,,"The CFCT is a nonprofit, nongovernmental organization.",False,False,True,54.0,0.0,False,True,"The CFCT is a nonprofit, nongovernmental organization.",18
中華民國消費者基金會是個非營利的非政府組織。,2925.5,8055.0,3657,158,0.8518371537728991,47,中華民國消費者基金會是個非營利的非政府組織,。,False,True,False,22.0,21.0,True,False,中華民國消費者基金會是個非營利的非政府組織。,18
nonstop[nan stap],1571.0,8550.0,1840,224,0.8627882737058079,47,,nonstop[nan stap],True,False,True,17.0,0.0,False,False,nonstop,18
non / stop,2508.5,8938.25,953,263,0.7986035855626273,47,,non / stop,False,False,True,10.0,0.0,False,False,non / stop,18
副,5297.5,9073.5,217,191,0.8984930733585155,47,副,,False,True,False,1.0,1.0,False,False,副,18
nonstop[nan stap],1571.0,8550.0,1840,224,0.8627882737058079,47,,nonstop[nan stap],True,False,True,17.0,0.0,False,False,nonstop,19
non / stop,2508.5,8938.25,953,263,0.7986035855626273,47,,non / stop,False,False,True,10.0,0.0,False,False,non / stop,19
副,5297.5,9073.5,217,191,0.8984930733585155,47,副,,False,True,False,1.0,1.0,False,False,副,19
形直達的,4600.0,9079.0,812,202,0.92994654784571,47,形直達的,,False,True,False,4.0,4.0,False,False,形直達的,19
直達地,5668.5,9079.0,663,202,0.8759064807179472,47,直達地,,False,True,False,3.0,3.0,False,False,直達地,19
not / stop,2531.5,9196.75,839,264,0.8987478145836232,47,,not / stop,False,False,True,10.0,0.0,False,False,not / stop,19
This is a nonstop flight to Tokyo.,2525.75,9613.5,2926,237,0.9398223728816506,47,,This is a nonstop flight to Tokyo.,False,False,True,34.0,0.0,False,True,This is a nonstop flight to Tokyo.,19
這是直飛東京的班機。,1914.0,9894.5,1680,191,0.9345491753113292,47,這是直飛東京的班機,。,False,True,False,10.0,9.0,False,False,這是直飛東京的班機。,19
一,1011.5,10294.0,103,90,0.8420270503958517,47,一,,False,True,False,1.0,1.0,False,False,一,19
I'm flying to Tokyo nonstop.,2320.0,10305.0,2560,226,0.8699320285659309,47,,I'm flying to Tokyo nonstop.,False,False,True,28.0,0.0,False,False,I'm flying to Tokyo nonstop.,19
unconscious [An kanfas],1463.0,1799.5,2286,225,0.9254304713291688,48,,unconscious [An kanfas],True,False,True,23.0,0.0,False,False,unconscious,20
un / con / sci / ous,2108.5,2176.75,1613,215,0.8092300671256222,48,,un / con / sci / ous,False,False,True,20.0,0.0,False,False,un / con / sci / ous,20
無知覺的，無意識的,4857.0,2334.5,1646,191,0.984565244273854,48,無知覺的無意識的,，,False,True,False,9.0,8.0,False,False,無知覺的，無意識的,20
形,3903.0,2340.0,194,202,0.8990276682178234,48,形,,False,True,False,1.0,1.0,False,False,形,20
not/intensifier/know/形容字尾,2154.5,2452.5,2709,157,0.8943712168830483,48,形容字尾,not/intensifier/know/,False,True,True,25.0,4.0,False,False,not/intensifier/know/形容字尾,20
The boxer lay unconscious on the floor.,2440.0,2868.75,3396,226,0.8674178328914063,48,,The boxer lay unconscious on the floor.,False,False,True,39.0,0.0,False,True,The boxer lay unconscious on the floor.,20
拳手毫無意識地躺在地上。,1817.5,3150.0,2103,158,0.9873733029940795,48,拳手毫無意識地躺在地上,。,False,True,False,12.0,11.0,True,False,拳手毫無意識地躺在地上。,20
"uncompromising[Ankampra,maizi]",2040.0,3825.0,3418,226,0.7987051067624851,48,,"uncompromising[Ankampra,maizi]",True,False,True,30.0,0.0,False,False,uncompromising,20
形不妥的，持己見的,4840.0,4213.5,2068,191,0.9397082028905908,48,形不妥的持己見的,，,False,True,False,9.0,8.0,False,False,形不妥的，持己見的,20
un / com / pro / miss / ing,2103.0,4336.5,2264,237,0.8774509362554428,48,,un / com / pro / miss / ing,False,False,True,27.0,0.0,False,False,un / com / pro / miss / ing,20
"uncompromising[Ankampra,maizi]",2040.0,3825.0,3418,226,0.7987051067624851,48,,"uncompromising[Ankampra,maizi]",True,False,True,30.0,0.0,False,False,uncompromising,21
形不妥的，持己見的,4840.0,4213.5,2068,191,0.9397082028905908,48,形不妥的持己見的,，,False,True,False,9.0,8.0,False,False,形不妥的，持己見的,21
un / com / pro / miss / ing,2103.0,4336.5,2264,237,0.8774509362554428,48,,un / com / pro / miss / ing,False,False,True,27.0,0.0,False,False,un / com / pro / miss / ing,21
行promise名承諾動答應,4885.5,4494.5,2137,191,0.7712845942972893,48,行名承諾動答應,promise,False,True,True,14.0,7.0,False,False,行promise名承諾動答應,21
not/together/forward/send/形容字尾,2154.5,4601.25,2961,203,0.8913184316026874,48,形容字尾,not/together/forward/send/,False,True,True,30.0,4.0,False,False,not/together/forward/send/形容字尾,21
compromise名妥動妥；危及,5411.5,4764.5,2755,191,0.8749393727005093,48,名妥動妥危及,compromise；,False,True,True,17.0,6.0,False,False,compromise名妥動妥；危及,21
The villagers have taken an uncompromising stand against building an,3748.5,5158.0,6035,236,0.8525085995441635,48,,The villagers have taken an uncompromising stand against building an,False,False,True,68.0,0.0,False,True,The villagers have taken an uncompromising stand against building an,21
incinerator nearby.,1542.5,5450.5,1623,191,0.9662762720343104,48,,incinerator nearby.,False,False,True,19.0,0.0,False,False,incinerator nearby.,21
村民對於在附近興建化，取毫不妥的反對立場。,2806.0,5715.0,4080,158,0.8882078158216642,48,村民對於在附近興建化取毫不妥的反對立場,，。,False,True,False,21.0,19.0,True,False,村民對於在附近興建化，取毫不妥的反對立場。,21
unforeseen [Anfor sin],1394.0,6131.5,2126,225,0.8022560290203594,48,,unforeseen [Anfor sin],True,False,True,22.0,0.0,False,False,unforeseen,21
unforeseen [Anfor sin],1394.0,6131.5,2126,225,0.8022560290203594,48,,unforeseen [Anfor sin],True,False,True,22.0,0.0,False,False,unforeseen,22
un / fore / seen,2154.0,6513.75,1340,227,0.8731497794240192,48,,un / fore / seen,False,False,True,16.0,0.0,False,False,un / fore / seen,22
形未能预見的，出乎意料的,4937.5,6665.5,2263,191,0.8703298597975324,48,形未能预見的出乎意料的,，,False,True,False,12.0,11.0,True,False,形未能预見的，出乎意料的,22
not / before / seen,2131.5,6772.5,1453,227,0.9682153965479936,48,,not / before / seen,False,False,True,19.0,0.0,False,False,not / before / seen,22
"The project started out smoothly, but soon there were unforeseen",3520.0,7205.5,5508,191,0.8691023569635249,48,,"The project started out smoothly, but soon there were unforeseen",False,False,True,64.0,0.0,False,True,"The project started out smoothly, but soon there were unforeseen",22
complications.,1382.5,7475.5,1257,191,0.9151004476575614,48,,complications.,False,False,True,14.0,0.0,False,False,complications.,22
計畫一開始很顺利，不久衍生出始料未及的種種困難。,2800.0,7740.0,4114,202,0.87442302233209,48,計畫一開始很顺利不久衍生出始料未及的種種困難,，。,False,True,False,24.0,22.0,True,False,計畫一開始很顺利，不久衍生出始料未及的種種困難。,22
uninhabitedLAninhabitd],1617.0,8167.5,2526,157,0.9039728421469078,48,,uninhabitedLAninhabitd],True,False,True,23.0,0.0,False,False,uninhabited,22
un / in / hab / ited,2171.5,8550.0,1577,224,0.7875589881497636,48,,un / in / hab / ited,False,False,True,20.0,0.0,False,False,un / in / hab / ited,22
形無人居住的,4388.5,8572.5,1189,225,0.8742677675479132,48,形無人居住的,,False,True,False,6.0,6.0,False,False,形無人居住的,22
uninhabitedLAninhabitd],1617.0,8167.5,2526,157,0.9039728421469078,48,,uninhabitedLAninhabitd],True,False,True,23.0,0.0,False,False,uninhabited,23
un / in / hab / ited,2171.5,8550.0,1577,224,0.7875589881497636,48,,un / in / hab / ited,False,False,True,20.0,0.0,False,False,un / in / hab / ited,23
形無人居住的,4388.5,8572.5,1189,225,0.8742677675479132,48,形無人居住的,,False,True,False,6.0,6.0,False,False,形無人居住的,23
not/in/have/形容字尾,2348.5,8820.0,2023,158,0.9466346792316204,48,形容字尾,not/in/have/,False,True,True,16.0,4.0,False,False,not/in/have/形容字尾,23
衍inhabit動居住,4514.0,8848.0,1394,192,0.8328482430301267,48,衍動居住,inhabit,False,True,True,11.0,4.0,False,False,衍inhabit動居住,23
Robinson Crusoe was marooned on an uninhabited island.,3228.5,9242.0,4949,192,0.8397488566818754,48,,Robinson Crusoe was marooned on an uninhabited island.,False,False,True,54.0,0.0,False,True,Robinson Crusoe was marooned on an uninhabited island.,23
鲁賓·克鲁索被孤立於一座無人島上。,2234.0,9517.5,2914,157,0.8398722194025412,48,鲁賓克鲁索被孤立於一座無人島上,·。,False,True,False,17.0,15.0,True,False,鲁賓·克鲁索被孤立於一座無人島上。,23
untenable[Antenob!],1320.0,9950.5,1954,191,0.8836759495444808,48,,untenable[Antenob!],True,False,True,19.0,0.0,False,False,untenable,23
un / ten / able,2160.0,10327.5,1234,225,0.7566883502424591,48,,un / ten / able,False,False,True,15.0,0.0,False,False,un / ten / able,23
形（理）站不住的；发发可危的,5263.0,10490.5,2892,191,0.9403759910523976,48,形理站不住的发发可危的,（）；,False,True,False,14.0,11.0,True,False,形,23
untenable[Antenob!],1320.0,9950.5,1954,191,0.8836759495444808,48,,untenable[Antenob!],True,False,True,19.0,0.0,False,False,untenable,24
un / ten / able,2160.0,10327.5,1234,225,0.7566883502424591,48,,un / ten / able,False,False,True,15.0,0.0,False,False,un / ten / able,24
形（理）站不住的；发发可危的,5263.0,10490.5,2892,191,0.9403759910523976,48,形理站不住的发发可危的,（）；,False,True,False,14.0,11.0,True,False,形,24
not / hold / able,2143.0,10597.5,1294,227,0.9173279804171114,48,,not / hold / able,False,False,True,17.0,0.0,False,False,not / hold / able,24
MP3007,1440.0,315.0,754,202,0.9929642861708998,49,,MP3007,False,False,True,6.0,0.0,False,False,MP3007,24
b0,937.5,315.0,297,180,0.8392714709036728,49,,b0,False,False,True,2.0,0.0,False,False,b0,24
Spending beyond one's means is an untenable situation.,3640.0,1051.75,4834,214,0.8807478717373226,49,,Spending beyond one's means is an untenable situation.,False,False,True,54.0,0.0,False,True,Spending beyond one's means is an untenable situation.,24
入不敷出是個发发可危情况。,2297.0,1327.5,2172,203,0.8777955125387005,49,入不敷出是個发发可危情况,。,False,True,False,13.0,12.0,True,False,入不敷出是個发发可危情况。,24
unwavering [An wevarin],1988.5,1817.0,2377,236,0.8410862892636224,49,,unwavering [An wevarin],True,False,True,23.0,0.0,False,False,unwavering,24
un / wav / ering,2640.0,2210.75,1444,285,0.9173732333920068,49,,un / wav / ering,False,False,True,16.0,0.0,False,False,un / wav / ering,24
unwavering [An wevarin],1988.5,1817.0,2377,236,0.8410862892636224,49,,unwavering [An wevarin],True,False,True,23.0,0.0,False,False,unwavering,25
un / wav / ering,2640.0,2210.75,1444,285,0.9173732333920068,49,,un / wav / ering,False,False,True,16.0,0.0,False,False,un / wav / ering,25
形定不移的,4909.0,2227.5,1200,225,0.9774752914593894,49,形定不移的,,False,True,False,5.0,5.0,False,False,形定不移的,25
not/wave/形容字尾,2800.0,2480.5,1806,191,0.6454426024109126,49,形容字尾,not/wave/,False,True,True,13.0,4.0,False,False,not/wave/形容字尾,25
行waver動,5000.0,2508.5,1382,225,0.8853526902808384,49,行動,waver,False,True,True,7.0,2.0,False,False,行waver動,25
Thank you all for your unwavering support.,3114.0,2925.0,3806,226,0.845702484687597,49,,Thank you all for your unwavering support.,False,False,True,42.0,0.0,False,True,Thank you all for your unwavering support.,25
感謝各位始終不變的支持。,2211.5,3189.5,2001,215,0.7849449728917988,49,感謝各位始終不變的支持,。,False,True,False,12.0,11.0,True,False,感謝各位始終不變的支持。,25
"dis- (dif-): not, apart",1977.25,4112.0,2471,374,0.9178211711584916,49,,"dis- (dif-): not, apart",False,False,True,23.0,0.0,False,False,"dis- (dif-): not, apart",25
disinterested [dis intoristid],2097.5,4612.5,2617,225,0.9730556508184514,49,,disinterested [dis intoristid],True,False,True,30.0,0.0,False,False,disinterested,25
dis / interest / ed,2657.0,5006.5,1474,225,0.7623662597541797,49,,dis / interest / ed,False,False,True,19.0,0.0,False,False,dis / interest / ed,25
disinterested [dis intoristid],2097.5,4612.5,2617,225,0.9730556508184514,49,,disinterested [dis intoristid],True,False,True,30.0,0.0,False,False,disinterested,26
dis / interest / ed,2657.0,5006.5,1474,225,0.7623662597541797,49,,dis / interest / ed,False,False,True,19.0,0.0,False,False,dis / interest / ed,26
公正的；無利益葛的,5485.5,5158.0,1897,192,0.9704904182651856,49,公正的無利益葛的,；,False,True,False,9.0,8.0,False,False,公正的；無利益葛的,26
形,4423.0,5163.5,160,157,0.9386196301344024,49,形,,False,True,False,1.0,1.0,False,False,形,26
not/interest/形容字尾,2948.5,5282.0,1965,192,0.8300389170444942,49,形容字尾,not/interest/,False,True,True,17.0,4.0,False,False,not/interest/形容字尾,26
 Both sides are willing to listen to a disinterested third party.,3788.5,5704.0,5223,248,0.8357970969201732,49,, Both sides are willing to listen to a disinterested third party.,False,False,True,65.0,0.0,False,True, Both sides are willing to listen to a disinterested third party.,26
雙方都意立場超然的第三者的意見。,2805.5,5985.0,3143,158,0.952572430190104,49,雙方都意立場超然的第三者的意見,。,False,True,False,16.0,15.0,True,False,雙方都意立場超然的第三者的意見。,26
